yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
31/12/2004, 07:56:44.5,51.443,-2.718,0.8270586307031499,-0.6793497206186141,6.0,0.1, ,, BRISTOL,AVON
12/05/2005, 12:26:15.5,51.906,-3.86,-0.15073624775218347,1.2321788126403448,21.0,0.3, ,, LLANDEILO,DYFED
12/05/2005, 20:06:06.8,51.907,-3.862,-0.04445419574616896,0.8846281702296254,22.0,0.3, ,, LLANDEILO,DYFED
20/05/2005, 05:28:08.1,51.916,-3.538,0.7420329890983386,-1.0269003630293339,5.0,0.1, ,, SENNYBRIDGE,POWYS
20/05/2005, 11:19:47.0,51.896,-3.843,0.029943240658041298,-0.505574399413254,8.0,0.1, ,, LLANDEILO,DYFED
21/05/2005, 18:01:56.6,51.898,-3.856,-0.06571060614737179,-0.6793497206186141,10.0,0.2, ,, LLANDEILO,DYFED
21/05/2005, 20:17:21.0,51.907,-3.863,0.061827856259845534,-0.33179907820789434,10.0,0.2, ,, LLANDEILO,DYFED
29/07/2005, 19:12:58.7,51.855,-4.912,-0.660890097381053,0.015751564202825776,11.0,0.1, ,, HAVERFORDWEST,DYFED
01/08/2005, 21:11:56.2,51.704,-3.173,-0.9159670221954878,-0.6793497206186141,8.0,0.1, ,, BLACKWOOD,GWENT
28/08/2005, 19:38:46.0,52.184,-3.068,0.1362252926640558,0.015751564202825776,10.0,0.4, ,, KINGTON,HEREFORDSHIRE
04/10/2005, 15:37:06.7,51.636,-2.877,0.5932381162899181,-0.1580237570025343,6.0,0.1, ,, NEWPORT,GWENT
23/03/2006, 18:56:29.2,51.752,-3.076,0.39130221747849064,0.3633022066135455,12.0,0.2, ,, ABERTILLERY,GWENT
26/09/2006, 19:34:36.6,52.041,-3.14,0.9120842723079615,0.8846281702296254,19.0,0.2, ,, HAY-ON-WYE,HER & WORC
26/09/2006, 21:20:35.0,52.064,-2.645,-0.09759522174917622,-0.505574399413254,8.0,0.1, ,, HEREFORD,HER & WORC
30/11/2006, 21:51:09.1,51.411,-4.578,-0.46958240377022686,0.015751564202825776,8.0,0.2, ,, BRISTOL CHANNEL,
06/03/2007, 11:41:17.5,52.015,-3.061,1.3903535063350267,-0.33179907820789434,6.0,0.3, ,, HAY-ON-WYE,HER & WOR
30/06/2007, 01:49:18.6,51.728,-3.419,-0.33141573616240805,-0.505574399413254,10.0,0.3, ,, ABERDARE,MID GLAMORGAN
06/05/2008, 06:25:51.1,52.126,-3.911,-0.5546080453750385,1.0584034914349854,13.0,0.4, ,, LAMPETER,CEREDIGION
16/06/2008, 01:10:14.2,51.598,-3.639,-0.5758644557762413,-0.1580237570025343,6.0,0.3, ,, MAESTEG,BRIDGEND
02/07/2008, 10:37:19.0,52.101,-3.406,-0.23576188935699496,0.8846281702296254,10.0,0.3, ,, BUILTH WELLS,POWYS
10/09/2008, 15:05:50.6,51.846,-3.416,0.3700458070772876,-0.33179907820789434,6.0,0.2, ,, BRECON,POWYS
04/03/2009, 12:04:27.1,51.528,-3.054,0.21062272906826587,0.015751564202825776,5.0,0.1, ,, NEWPORT,SOUTH WALES
29/03/2009, 03:02:43.4,52.174,-3.147,0.4763278590833021,-0.8531250418239738,5.0,0.2, ,, GLADESTRY,POWYS
05/06/2009, 19:42:07.1,51.623,-3.645,-0.7459157389858646,2.2748307398725043,22.0,0.5,3,, MAESTEG,BRIDGEND
10/06/2009, 04:59:56.4,51.807,-3.423,0.17873811346646162,0.5370775278189052,12.0,0.3, ,, VAYNOR,MERTHYR TYDFIL
06/10/2009, 05:05:55.4,51.773,-4.101,0.11496888226285279,1.5797294550510648,18.0,0.5, ,, LLANNON,CARMARTHENSHIRE
02/12/2009, 17:52:59.2,51.697,-3.237,-0.22513368415639354,0.8846281702296254,12.0,0.3, ,, BARGOED,CAERPHILLY
15/12/2009, 15:25:26.3,51.709,-4.085,-0.25701829975819795,0.015751564202825776,11.0,0.3, ,, LLANELLI,CARMARTHNSHIRE
07/02/2010, 13:17:47.6,51.956,-4.281,-0.2889029153600022,-0.6793497206186141,8.0,0.3, ,, RHOS,CARMARTHENSHIRE
10/09/2010, 12:05:25.0,51.826,-3.022,1.5922894051464547,0.015751564202825776,10.0,0.2, ,, ABERGAVENNY,GWENT
12/09/2010, 05:14:56.1,51.711,-3.397,-0.08696701654857461,-0.505574399413254,6.0,0.1, ,, ABERDARE,MID GLAMORGAN
14/12/2010, 12:34:35.3,52.075,-3.397,-0.6715183025816545,-1.0269003630293339,6.0,0.1, ,, BUILTH WELLS,POWYS
17/01/2011, 14:28:11.2,51.595,-3.589,-0.055082400946770374,0.3633022066135455,10.0,0.2, ,, MAESTEG,BRIDGEND
09/07/2011, 21:55:24.3,51.777,-3.046,0.7207765786971354,-0.505574399413254,5.0,0.1, ,, ABERGAVENNEY,GWENT
11/10/2011, 15:32:17.2,51.798,-3.146,0.9227124775085631,-0.33179907820789434,9.0,0.1, ,, BRYNMAWR,GWENT
15/11/2011, 16:05:54.4,51.616,-3.581,-0.14010804255158185,-0.1580237570025343,10.0,0.3,2,, MAESTEG,BRIDGEND
16/01/2012, 12:11:50.2,51.668,-3.225,-0.5864926609768428,-1.0269003630293339,4.0,0.1, ,, BARGOED,CAERPHILLY
19/02/2012, 13:34:43.7,51.634,-2.96,0.21062272906826587,0.5370775278189052,10.0,0.2, ,, PONTHIR,MONMOUTHSHIRE
19/04/2012, 07:41:31.7,51.62,-3.602,-0.2782747101594008,-0.6793497206186141,8.0,0.2, ,, MAESTEG,BRIDGEND
11/05/2012, 18:17:14.2,51.852,-4.416,-0.5971208661774443,0.3633022066135455,12.0,0.3, ,, CARMARTHEN,DYFED
15/05/2012, 06:41:44.8,51.808,-3.205,0.09371247186164997,1.5797294550510648,13.0,0.4, ,, RASSAU,BLAENAU GWENT
08/12/2012, 19:49:08.0,52.045,-3.602,-0.22513368415639354,0.015751564202825776,12.0,0.2, ,, LLANWRTYD WELLS,POWYS
29/12/2012, 22:30:50.0,51.94,-2.819,0.4444432434814979,-0.33179907820789434,6.0,0.2, ,, PONTRILAS,HEREFORDSHIRE
08/02/2013, 18:04:22.7,51.681,-3.664,-0.7990567649888719,-0.8531250418239738,6.0,0.4, ,, MAESTEG,BRIDGEND
07/04/2013, 08:08:12.1,51.691,-3.766,-0.15073624775218347,-0.6793497206186141,6.0,0.3, ,, NEATH,NEATH PORT TALBOT
01/05/2013, 05:19:51.8,52.076,-2.809,-0.31015932576120514,-1.0269003630293339,4.0,0.1, ,, HEREFORD,HEREFORDSHIRE
17/09/2013, 03:22:19.9,51.866,-5.03,-0.03382599054556736,-1.0269003630293339,4.0,0.2, ,, ROCH,PEMBROKESHIRE
22/09/2013, 23:06:02.1,51.763,-4.252,-0.8415695857912776,-0.33179907820789434,4.0,0.1, ,, LLANNON,CARMARTHENSHIRE
15/10/2013, 11:44:52.7,51.92,-2.784,0.9545970931103676,-1.0269003630293339,4.0,0.1, ,, ORCOP,HEREFORDSHIRE
19/12/2013, 09:30:25.0,52.045,-3.658,-0.6502618921804515,0.5370775278189052,9.0,0.3, ,, LLANWRTYD WELLS,POWYS
28/04/2014, 03:44:06.5,51.845,-4.784,0.3700458070772876,0.18952688540818546,8.0,0.4, ,, WISTON,PEMBROKESHIRE
08/05/2014, 00:19:53.9,52.007,-3.077,0.5932381162899181,0.3633022066135455,7.0,0.2, ,, DORSTONE,HEREFORDSHIRE
27/05/2014, 14:40:32.1,51.51,-2.805,-0.7246593285846618,-0.33179907820789434,7.0,0.2, ,, BRISTOL CHANNEL,
17/08/2014, 20:57:26.9,52.022,-2.797,-0.33141573616240805,-0.8531250418239738,4.0,0.3, ,, HEREFORD,HEREFORDSHIRE
08/11/2014, 06:00:56.1,51.693,-3.073,-0.9478516377972922,0.5370775278189052,12.0,0.3, ,, PONTYPOOL,TORFAEN
04/12/2014, 16:07:06.5,51.666,-3.114,-0.4802106089708284,0.5370775278189052,7.0,0.1,2,, NEWBRIDGE,CAERPHILLY
25/02/2015, 10:41:24.9,51.636,-3.594,-0.6183772765786472,0.7108528490242653,12.0,0.3,3,, BLAENGARW,BRIDGEND
24/03/2015, 08:44:36.0,52.145,-3.025,-0.055082400946770374,-0.8531250418239738,5.0,0.0, ,, KINGTON,HEREFORDSHIRE
12/06/2015, 09:38:35.7,51.714,-4.159,-0.49083881417142977,0.3633022066135455,7.0,0.3, ,, LLANELLI,CARMARTHS
02/08/2015, 03:42:27.7,51.729,-4.019,-0.33141573616240805,-0.505574399413254,10.0,0.3, ,, PONTARDDULAIS,SWANSEA
05/10/2015, 02:53:38.4,51.663,-3.163,-0.894710611794285,-1.0269003630293339,5.0,0.2, ,, NEWBRIDGE,CAERPHILLY
05/10/2015, 03:44:59.1,51.66,-3.16,-0.8309413805906762,-0.33179907820789434,8.0,0.2, ,, NEWBRIDGE,CAERPHILLY
13/12/2015, 01:39:23.4,51.655,-3.167,-0.1719926581533863,-0.505574399413254,7.0,0.3, ,, BLACKWOOD,CAERPHILLY
13/12/2015, 05:28:18.8,51.651,-3.209,-0.5971208661774443,1.4059541338457047,12.0,0.3, ,, BLACKWOOD,CAERPHILLY
26/12/2015, 22:11:10.7,51.908,-4.088,-0.3420439413630095,-0.8531250418239738,5.0,0.6, ,, LLANFYNDD,CARMS
27/12/2015, 14:33:52.7,51.666,-3.179,0.061827856259845534,0.3633022066135455,9.0,0.3, ,, BLACKWOOD,CAERPHILLY
27/12/2015, 21:54:49.0,51.661,-3.183,-0.1719926581533863,0.3633022066135455,9.0,0.2, ,, BLACKWOOD,CAERPHILLY
28/12/2015, 22:11:12.9,51.663,-3.174,-0.001941374943763126,0.015751564202825776,6.0,0.6, ,, BLACKWOOD,CAERPHILLY
30/12/2015, 01:03:52.1,51.662,-3.157,0.08308426666104855,0.5370775278189052,7.0,0.4,2,, BLACKWOOD,CAERPHILLY
01/01/2016, 22:32:21.3,51.664,-3.162,-0.2889029153600022,-0.6793497206186141,6.0,0.5, ,, NEWBRIDGE,CAERPHILLY
18/04/2016, 20:49:37.0,51.974,-2.753,-0.7034029181834588,0.18952688540818546,15.0,0.4,2,, HEREFORD,HEREFORDSHIRE
29/10/2016, 02:02:35.0,51.674,-3.718,-0.1719926581533863,-1.0269003630293339,8.0,0.2, ,, NEATH,NEATH PORT TALBOT
14/11/2016, 07:20:09.1,51.888,-3.17,-0.6077490713780457,0.8846281702296254,13.0,0.5, ,, CRICKHOWELL,POWYS
10/12/2016, 01:22:17.7,51.796,-4.03,0.12559708746345438,0.5370775278189052,8.0,0.3, ,, SARON,CARMARTHENSHIRE
21/01/2017, 21:57:56.8,51.701,-3.174,1.2840714543290124,-0.8531250418239738,4.0,0.0, ,, BARGOED,CAERPHILLY
14/02/2017, 23:00:06.0,51.88,-4.593,-0.2676465049587994,-0.33179907820789434,13.0,0.3, ,, LLANBOIDY,CARMARTHS
10/06/2017, 12:46:39.8,51.401,-2.895,0.1468534978646572,-0.505574399413254,9.0,0.1, ,, CLEVEDON,NORTH SOMERSET
11/07/2017, 01:23:57.7,51.754,-3.03,0.6144945266911208,-0.505574399413254,9.0,0.2, ,, LLANOVER,MONMOUTHSHIRE
11/07/2017, 04:35:55.2,51.581,-3.2,0.21062272906826587,-0.8531250418239738,7.0,0.2, ,, BEDWAS,CAERPHILLY
16/07/2017, 10:28:48.7,51.695,-3.23,-0.33141573616240805,0.8846281702296254,12.0,0.2, ,, BARGOED,CAERPHILLY
13/10/2017, 10:15:43.3,51.855,-3.059,0.42318683308029487,-1.0269003630293339,3.0,0.1, ,, GOVILON,MONMOUTHSHIRE
12/12/2017, 02:51:42.6,51.782,-2.95,0.3381611914754834,-0.33179907820789434,7.0,0.3, ,, LLANOVER,MONMOUTHSHIRE
29/12/2017, 02:03:02.3,52.025,-3.763,-0.3420439413630095,-1.0269003630293339,6.0,0.1, ,, LLANDOVERY,CARMARTHS
06/01/2018, 19:22:48.5,51.677,-2.957,-0.5014670193720312,-1.0269003630293339,8.0,0.3, ,, LLANGYBI,MONMOUTHSHIRE
17/02/2018, 14:31:07.6,51.767,-3.833,-0.33141573616240805,5.229011200363622,42.0,0.5,5,, CWMLLYNFELL,NPT
17/02/2018, 14:35:21.0,51.76,-3.821,-0.33141573616240805,0.3633022066135455,8.0,0.3, ,, CWMLLYNFELL,NPT
17/02/2018, 15:09:35.5,51.749,-3.824,-0.2995311205606037,-0.6793497206186141,6.0,0.2, ,, CWMLLYNFELL,NPT
17/02/2018, 16:27:06.6,51.767,-3.828,-0.2995311205606037,-0.1580237570025343,6.0,0.1, ,, CWMLLYNFELL,NPT
17/02/2018, 23:17:32.7,51.759,-3.819,-0.2995311205606037,1.0584034914349854,16.0,0.4, ,, CWMLLYNFELL,NPT
18/02/2018, 11:00:33.8,51.76,-3.825,-0.31015932576120514,0.015751564202825776,11.0,0.4, ,, CWMLLYNFELL,NPT
24/02/2018, 05:37:15.1,51.816,-2.933,0.10434067706225138,-0.8531250418239738,6.0,0.2, ,, LLANARTH,MONMOUTHSIRE
20/04/2018, 14:59:36.4,51.912,-2.935,1.0715073503169832,0.8846281702296254,14.0,0.2, ,, PANDY,MONMOUTHSHIRE
27/04/2018, 16:30:16.8,52.091,-3.372,-0.56523625057564,0.18952688540818546,13.0,0.3, ,, BUILTH WELLS,POWYS
12/10/2018, 14:21:25.4,51.658,-3.118,-0.4058131725666182,1.4059541338457047,11.0,0.3, ,, NEWBRIDGE,CAERPHILLY
12/12/2018, 16:45:46.7,51.924,-4.447,-0.44832599336902396,-0.33179907820789434,8.0,0.3, ,, PEN-Y-BONT,CARMARTHS
30/01/2019, 11:53:15.9,52.015,-2.861,-0.24639009455759636,-1.0269003630293339,4.0,0.2, ,, KINGSTONE,HEREFORDSHIRE
14/03/2019, 14:30:59.7,52.085,-2.898,1.3584688907332223,1.4059541338457047,12.0,0.3,5,, BOLIVIA,
21/04/2019, 23:58:50.8,51.881,-4.698,-0.44832599336902396,-0.8531250418239738,10.0,0.3, ,, LLANBOIDY,CARMARTHS
30/05/2019, 01:21:28.8,51.951,-2.925,0.3700458070772876,-0.6793497206186141,7.0,0.2, ,, PONTRILAS,HEREFORDSHIRE
30/05/2019, 01:21:50.5,51.947,-2.937,0.5188406798857079,-0.33179907820789434,6.0,0.2, ,, PONTRILAS,HEREFORDSHIRE
05/11/2019, 22:05:41.1,51.987,-3.498,-0.04445419574616896,-1.0269003630293339,8.0,0.2, ,, SENNYBRIDGE,POWYS
01/01/2020, 17:28:35.5,51.603,-3.515,-0.5333516349738356,-0.1580237570025343,9.0,0.4, ,, OGMORE VALE,BRIDGEND
05/01/2020, 16:57:55.7,51.597,-3.513,-0.5227234297732342,-0.1580237570025343,10.0,0.4, ,, OGMORE VALE,BRIDGEND
06/01/2020, 02:35:08.7,51.602,-3.523,-0.6183772765786472,0.3633022066135455,10.0,0.4, ,, OGMORE VALE,BRIDGEND
24/03/2020, 17:19:20.1,51.985,-2.886,0.5826099110893168,1.2321788126403448,15.0,0.2, ,, PONTRILAS,HEREFORDSHIRE
05/05/2020, 04:35:26.2,51.666,-3.219,-0.7140311233840602,-0.505574399413254,4.0,0.1, ,, BLACKWOOD,CAERPHILLY
13/05/2020, 09:24:06.4,51.666,-3.224,-0.7459157389858646,-0.8531250418239738,4.0,0.1, ,, BLACKWOOD,CAERPHILLY
14/05/2020, 23:55:55.4,51.757,-3.923,-0.055082400946770374,-1.0269003630293339,9.0,0.3, ,, GARNSWLLT,SWANSEA
26/06/2020, 06:11:07.8,51.549,-2.922,1.2096740179248022,-0.8531250418239738,7.0,0.2, ,, GOLDCLIFF,NEWPORT
10/07/2020, 14:36:12.0,51.575,-3.053,1.0289945295145777,0.015751564202825776,7.0,0.3, ,, ROGERSTONE,NEWPORT
07/08/2020, 06:22:34.8,52.02,-3.577,0.3700458070772876,-0.8531250418239738,5.0,0.1, ,, TIRABAD,POWYS
08/08/2020, 11:09:41.7,51.592,-3.405,-0.9053388169948864,-1.0269003630293339,5.0,0.2, ,, TONYREFAIL,RHONDDA CT
20/08/2020, 16:12:19.9,52.018,-3.562,0.3487893966760848,-0.6793497206186141,6.0,0.2, ,, TIRABAD,POWYS
30/08/2020, 18:10:19.9,51.593,-3.421,-0.8628259961924806,-0.505574399413254,10.0,0.3,3,, TONYREFAIL,RHONDDA CT
06/09/2020, 10:44:11.8,51.593,-3.412,-0.894710611794285,-0.33179907820789434,9.0,0.2, ,, TONYREFAIL,RHONDDA CT
23/11/2020, 01:19:12.8,51.938,-2.958,-0.21450547895579214,-0.505574399413254,9.0,0.3,2,, CLODOCK,HEREFORDSHIRE
18/01/2021, 06:40:07.9,51.591,-3.431,-0.8203131753900748,-0.1580237570025343,7.0,0.2,3,, TONYREFAIL,RHONDDA CT
01/02/2021, 18:05:16.1,51.961,-3.043,0.26376375507127314,0.5370775278189052,10.0,0.4, ,, LLANVEYNOE,HEREF
16/05/2021, 15:16:49.4,51.604,-2.804,-0.1719926581533863,2.2748307398725043,32.0,0.3,3,, CALDICOT,MONMOUTHSHIRE
28/09/2021, 04:14:45.9,51.735,-4.632,-0.46958240377022686,0.5370775278189052,10.0,0.4, ,, AMROTH,PEMBROKESHIRE
28/09/2021, 04:14:28.0,51.733,-4.637,-0.6183772765786472,-0.505574399413254,9.0,0.3, ,, AMROTH,PEMBROKESHIRE
28/09/2021, 04:31:02.5,51.734,-4.623,-0.56523625057564,-1.0269003630293339,6.0,0.2, ,, AMROTH,PEMBROKESHIRE
09/10/2021, 22:06:24.7,51.905,-5.133,-0.4802106089708284,-0.6793497206186141,8.0,0.2, ,, LLANDELOY,PEMBROKESHIRE
22/12/2021, 06:50:09.8,51.47,-3.449,-0.11885163215037904,-0.6793497206186141,6.0,0.3, ,, COWBRIDGE,GLAMORGAN
21/01/2022, 23:45:47.1,51.722,-3.313,0.4763278590833021,-1.0269003630293339,8.0,0.1, ,, BEDLINOG,MERTHYR TYDFIL
19/02/2022, 19:23:43.6,52.188,-3.037,-0.21450547895579214,-1.0269003630293339,7.0,0.1, ,, KINGTON,HEREFORDSHIRE
27/06/2022, 17:30:24.4,51.948,-3.043,0.30627657587367896,-0.505574399413254,6.0,0.3, ,, LLANTHONY,GWENT
20/08/2022, 13:44:22.6,51.646,-5.437,-0.37392855696481386,-0.6793497206186141,5.0,0.3, ,, CELTIC SEA,
02/10/2022, 14:58:39.4,51.789,-3.576,-0.2995311205606037,-0.33179907820789434,11.0,0.4, ,, YSTRADFELLTE,POWYS
27/10/2022, 12:27:52.2,52.08,-3.605,-0.3951849673660167,0.7108528490242653,9.0,0.3, ,, LLANWRTYD WELLS,POWYS
07/12/2022, 00:16:46.8,51.692,-4.168,0.18936631866706305,-0.8531250418239738,5.0,0.1, ,, LLANELLI,DYFED
27/12/2022, 01:09:12.5,51.878,-3.051,0.731404783897737,0.7108528490242653,14.0,0.3, ,, LLANBEDR,POWYS
20/01/2023, 06:53:50.7,51.814,-4.024,-0.543979840174437,-0.8531250418239738,9.0,0.2, ,, LLANDYBIE,CARMARTH
17/02/2023, 15:59:11.2,51.955,-2.753,0.5294688850863094,-0.505574399413254,8.0,0.2, ,, ORCOP,HEREFORDSHIRE
24/02/2023, 23:59:41.6,51.838,-3.246,-0.5758644557762413,3.665033309515384,51.0,0.3,5,, BRYNMAWR,GWENT
02/03/2023, 13:26:46.9,51.838,-3.246,-0.5758644557762413,-0.6793497206186141,7.0,0.2, ,, BRYNMAWR,GWENT
09/04/2023, 14:39:54.7,51.857,-4.436,-0.5014670193720312,0.3633022066135455,12.0,0.3, ,, MEIDRIM,CARMARTH
31/05/2023, 08:56:09.9,51.804,-4.803,0.28502016547247616,0.015751564202825776,9.0,0.2, ,, NARBERTH,DYFED
