yyyy-mm-dd,hh:mm:ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county,
23/05/1985, 23:13:34.1,52.008,-3.424,14.2,1.3,6,0.1, , , NR BRECON,POWYS,
05/09/1985, 15:01:05.3,53.344,-3.755,4.7,1.3,6,0, , , N OF COLWYN BAY,CLWYD,
27/09/1985, 11:59:51.5,52.658,-4.239,22.4,1.3,5,0.1, , , SW OF BARMOUTH BAY,,
11/11/1985, 11:22:05.1,51.458,-3.968,7.5,1.3,4,0.2, , , BRISTOL CHANNEL,,
07/01/1986, 05:39:55.8,52.978,-4.37,21.1,1.3,9,0.2, , , LLEYN AFTERSHOCK,,
17/02/1986, 06:47:20.5,52.017,-2.9,13.1,1.3,3,0, , , W OF HEREFORD,HER&WOR,
21/03/1986, 19:15:34.2,52.972,-4.357,21.3,1.3,12,0.2, , , LLEYN AFTERSHOCK,,
18/04/1986, 22:59:28.2,52.97,-4.393,18.2,1.3,11,0.1, , , LLEYN AFTERSHOCK,,
23/08/1986, 12:28:29.0,51.882,-3.742,7.5,1.3,9,0.2, , , BLACK MOUNTAIN,DYFED,
04/09/1986, 13:09:46.4,51.861,-3.944,0,1.3,4,0.1, , , NR LLANDEILO,DYFED,
30/05/1987, 13:02:26.8,52.028,-3.77,15.1,1.3,17,0.4, , , S.LLANDOVERY,POWYS,
16/12/1987, 23:15:56.4,52.045,-3.515,7.4,1.3,14,0.2, , , NW OF BRECON,POWYS,
07/01/1988, 07:02:08.5,52.887,-5.469,7.7,1.3,14,0.5, , , SOUTHERN IRISH SEA,,
19/01/1988, 14:05:31.3,51.095,-2.939,4.1,1.3,11,0.3, , , SE BRIDGWATER,SOMERSET,
03/05/1989, 15:33:22.5,51.991,-3.584,16.6,1.3,4,0, , , BRECON,POWYS,
28/07/1989, 13:59:32.0,52.965,-4.39,20.2,1.3,11,0.1, , , LLEYN,GWYNEDD,
29/11/1989, 05:33:18.1,52.093,-2.671,9.6,1.3,4,0, , , HEREFORD,HER & WORC,
05/01/1990, 22:12:32.5,53.425,-2.568,0.2,1.3,11,0.4, , , WARRINGTON,CHESHIRE,
14/09/1991, 13:04:22.9,53.185,-3.747,9.8,1.3,14,0.2, , , LLANRWST,GWYNEDD,
27/09/1991, 23:28:02.4,52.979,-4.38,10.3,1.3,19,0.6, , , LLEYN,GYWNEDD,
16/02/1992, 12:41:06.9,51.542,-3.169,18.9,1.3, , , , , CARDIFF,S GLAMORGAN,
30/09/1992, 23:06:24.3,52.334,-4.265,5,1.3,9,0.4, , , CARDIGAN BAY,WALES,
19/01/1993, 22:46:46.0,52.962,-4.38,22,1.3,9,0.1, , , LLEYN PENINSULA,,
01/05/1993, 18:36:21.4,51.877,-4.543,7.1,1.3,13,0.3, , , MEIDRIM,DYFED,
17/03/1994, 17:29:10.9,52.538,-3.439,20.9,1.3,11,0.1, , , NEWTOWN,POWYS,
14/10/1994, 16:35:54.1,51.175,-4.68,21.2,1.3,9,0.1, , , BRISTOL CHANNEL,,
21/10/1994, 04:25:44.0,53.115,-4.317,18.9,1.3,15,0.3, , , FORYD BAY,GWYNEDD,
04/09/1995, 20:24:26.6,53.004,-4.762,15.8,1.3,11,0.1, , , CAERNARVON BAY,GWYNEDD,
11/11/1995, 02:39:38.5,52.412,-3.236,14.3,1.3, , , , , CLUN,SHROPSHIRE,
02/06/1996, 09:30:33.1,53.386,-2.628,9.8,1.3, , , , , WARRINGTON,CHESHIRE,
17/03/1999, 11:06:47.7,53.108,-4.23,17.1,1.3, , , , , CAERNARVON,GWYNEDD,
30/07/1999, 22:43:17.8,51.691,-3.188,6.5,1.3, , , , , BARGOED,MID GLAMORGAN,
23/02/2002, 21:42:27.6,52.654,-4.27,14.5,1.3,11,0.1, , , CARDIGAN BAY,,
05/03/2004, 04:50:37.8,52.088,-2.898,13.7,1.3,5,0, , , HEREFORD,HER & WOR,
07/03/2004, 05:26:53.0,51.669,-3.096,0.8,1.3,9,0, , , NEWBRIDGE,GWENT,
08/04/2004, 20:53:42.2,51.837,-2.94,20,1.3,9,0.1, , , ABERGAVENNY,GWENT,
29/05/2004, 10:17:48.5,52.64,-3.137,12.6,1.3,8,0.1, , , WELSHPOOL,POWYS,
30/10/2004, 18:42:51.4,52.357,-3.133,18.6,1.3,5,0.1, , , KNIGHTON,POWYS,
20/05/2005, 11:19:47.0,51.896,-3.843,10.9,1.3,8,0.1, , , LLANDEILO,DYFED,
24/11/2005, 08:01:31.4,53.162,-4.675,0.4,1.3,10,0.3, , , CAERNARFON BAY,,
26/09/2006, 21:20:35.0,52.064,-2.645,9.7,1.3,8,0.1, , , HEREFORD,HER & WORC,
29/11/2006, 05:45:02.0,53.025,-3.311,13.3,1.3,4,0.1, , , RUTHIN,CLWYD,
30/06/2007, 01:49:18.6,51.728,-3.419,7.5,1.3,10,0.3, , , ABERDARE,MID GLAMORGAN,
31/01/2010, 19:08:57.8,53.029,-2.502,7,1.3,11,0.4, , , NANTWICH,CHESHIRE,
12/09/2010, 05:14:56.1,51.711,-3.397,9.8,1.3,6,0.1, , , ABERDARE,MID GLAMORGAN,
23/03/2011, 05:37:58.6,52.168,-2.586,4.6,1.3,13,0.2, , , BROMYARD,HEREFORDSHIRE,
09/07/2011, 21:55:24.3,51.777,-3.046,17.4,1.3,5,0.1, , , ABERGAVENNEY,GWENT,
27/04/2012, 04:36:31.7,53.142,-4.06,4,1.3,4,0.3, , , BETHESDA,GWYNEDD,
30/12/2012, 02:52:31.5,51.217,-3.002,7.1,1.3,6,0.1, , , HIGHBRIDGE,SOMERSET,
28/08/2013, 14:27:46.3,52.294,-3.358,3.7,1.3,8,0.3, , , LLANDRINDOD WELLS,POWYS,
09/01/2014, 06:29:13.8,52.287,-2.963,15.4,1.3,7,0, , , KNIGHTON,POWYS,
19/01/2015, 03:16:34.1,53.406,-2.627,4.2,1.3,8,0.4,2, , WARRINGTON,CHESHIRE,
02/08/2015, 03:42:27.7,51.729,-4.019,7.5,1.3,10,0.3, , , PONTARDDULAIS,SWANSEA,
13/12/2015, 01:39:23.4,51.655,-3.167,9,1.3,7,0.3, , , BLACKWOOD,CAERPHILLY,
01/10/2016, 05:44:48.0,52.431,-3.221,7.7,1.3,9,0.5, , , ANCHOR,SHROPSHIRE,
18/02/2017, 00:48:37.5,52.845,-3.25,11.1,1.3,12,0.3, , , LLANSILIN,POWYS,
29/05/2017, 01:10:02.9,53.014,-4.463,4.6,1.3,9,0.4, , , CAERNARFON BAY,,
10/06/2017, 12:46:39.8,51.401,-2.895,12,1.3,9,0.1, , , CLEVEDON,NORTH SOMERSET,
11/07/2017, 01:23:57.7,51.754,-3.03,16.4,1.3,9,0.2, , , LLANOVER,MONMOUTHSHIRE,
24/10/2018, 20:18:05.6,52.942,-3.911,9,1.3,11,0.2,3, , FFESTINIOG,GWYNEDD,
26/11/2018, 14:06:01.8,51.02,-4.644,31.2,1.3,7,0.2, , , OFF HARTLAND PT,DEVON,
05/05/2020, 04:35:26.2,51.666,-3.219,3.9,1.3,4,0.1, , , BLACKWOOD,CAERPHILLY,
30/08/2020, 18:10:19.9,51.593,-3.421,2.5,1.3,10,0.3,3, , TONYREFAIL,RHONDDA CT,
23/11/2020, 01:19:12.8,51.938,-2.958,8.6,1.3,9,0.3,2, , CLODOCK,HEREFORDSHIRE,
28/09/2021, 04:14:28.0,51.733,-4.637,4.8,1.3,9,0.3, , , AMROTH,PEMBROKESHIRE,
27/06/2022, 17:30:24.4,51.948,-3.043,13.5,1.3,6,0.3, , , LLANTHONY,GWENT,
17/02/2023, 15:59:11.2,51.955,-2.753,15.6,1.3,8,0.2, , , ORCOP,HEREFORDSHIRE,
17/08/1983, 10:54:37.1,52.78,-3.57,2.6,1.4,7,0.3, , , S.LLANUWCHLLYN,GWYND,
18/07/1984, 03:56:29.5,51.26,-3.335,16.5,1.4,6,0.3, , , BRISTOL CHANNEL,,
04/09/1984, 03:26:04.0,52.885,-4.613,8.9,1.4,11,0, , , LLEYN PENINSULA,,
02/12/1984, 12:13:29.0,52.982,-4.312,7.9,1.4,5,0.1,2, , LLEYN PENIN,NW WALES,
24/01/1985, 13:25:18.1,52.96,-4.383,21.3,1.4,14,0, , , LLEYN PENIN, NW WALES,
14/03/1985, 19:00:25.5,52.972,-4.403,23,1.4,8,0, , , LLEYN PENIN, NW WALES,
01/05/1985, 02:26:43.5,52.967,-4.386,22.9,1.4,16,0.2, , , LLEYN PENIN, NW WALES,
14/05/1985, 20:26:51.6,52.965,-4.384,23.7,1.4,15,0.1, , , LLEYN PENIN, NW WALES,
02/07/1985, 00:46:32.1,51.171,-2.541,19,1.4,4,0.1, , , SHEPTON MALLET,SOMER,
16/08/1985, 02:42:06.4,51.162,-4.739,0.4,1.4,14,0.1, , , N.W.HARTLAND PT,DEVON,
17/02/1986, 06:48:31.4,52.075,-2.916,11,1.4,3,0, , , W OF HEREFORD,HER&WOR,
22/04/1986, 13:51:28.8,52.967,-4.36,20.7,1.4,12,0.2, , , LLEYN AFTERSHOCK,,
24/05/1986, 20:31:30.4,52.977,-4.36,22.4,1.4,12,0.2, , , LLEYN AFTERSHOCK,,
25/10/1986, 03:21:31.2,52.957,-4.377,21.7,1.4,13,0.2, , , LLEYN AFTERSHOCK,,
05/06/1987, 00:19:20.2,52.957,-4.359,20.8,1.4,13,0.4, , , LLEYN AFTERSHOCK,,
06/12/1987, 00:20:58.5,51.042,-2.806,12.5,1.4,5,0.3, , , SE BRIDGWATER,SOMERSET,
13/12/1987, 03:15:06.5,52.277,-3.247,8,1.4,4,0.1, , , L'DRINDOD WELLS,POWYS,
13/05/1988, 11:18:45.3,51.784,-3.633,15.8,1.4,4,0.1, , , ABERCRAF,POWYS,
27/05/1989, 14:16:00.7,53.035,-4.458,12.5,1.4,15,0.2, , , CAERNARVON BAY,GWYNEDD,
24/07/1989, 12:05:17.3,51.472,-3.399,7.7,1.4,3,1.4, , , YSTRADOWEN,S GLAMORGAN,
05/08/1989, 05:00:08.0,51.091,-3.296,16,1.4,11,0.6, , , BRIDGEWATER,SOMERSET,
28/09/1989, 12:23:05.4,51.814,-3.091,22.2,1.4,4,0.2, , , ABERGAVENNY,GWENT,
15/05/1990, 20:14:11.1,53.041,-5.441,11.1,1.4,17,0.4, , , IRISH SEA,,
25/09/1990, 13:14:24.1,52.965,-4.36,20.9,1.4,13,0.2, , , LLEYN,GWYNEDD,
20/03/1991, 02:20:50.3,52.909,-4.877,4.1,1.4,12,0.1, , , LLEYN,GWYNEDD,
24/04/1991, 03:14:03.0,53.318,-2.83,7.5,1.4,16,0.3, , , SPEKE,MERSEYSIDE,
09/02/1992, 05:49:06.7,53.014,-3.144,12.5,1.4, , , , , WREXHAM,CLWYD,
15/05/1992, 17:42:06.3,53.298,-2.912,7.8,1.4,18,0.4, , , ELLESMERE PRT,CHESHIRE,
07/10/1992, 08:57:20.3,51.831,-3.494,13.3,1.4,7,0.1, , , M TYDFIL,MID GLAMORGAN,
18/03/1993, 02:31:43.3,51.615,-3.283,10,1.4,10,0.3, , , SENGHENYDD,M GLAMORGAN,
24/12/1993, 19:45:45.8,51.791,-2.995,16.1,1.4,13,0.2, , , ABERGAVENNY,GWENT,
09/07/1994, 21:18:20.4,51.803,-3.029,16.4,1.4,14,0.3, , , ABERGAVENNY,GWENT,
03/09/1994, 05:40:25.1,53.123,-4.369,17.9,1.4,15,0.3, , , CAERNARFON BAY,GWYNEDD,
02/04/1995, 03:46:27.3,51.762,-3.734,9.8,1.4,14,0.2, , , NEATH,WEST GLAMORGAN,
01/12/1995, 17:39:12.2,52.946,-4.383,23.7,1.4, , , , , LLEYN PENIN,GWYNEDD,
07/12/1998, 10:50:58.2,51.673,-3.2,7.7,1.4, , , , , BLACKWOOD,GWENT,
17/03/1999, 11:06:47.7,53.108,-4.231,17.1,1.4, , , , , CAERNARVON,GWYNEDD,
22/03/2000, 01:35:09.1,51.684,-3.23,1,1.4, , , , , BARGOED,MID GLAMORGAN,
01/04/2000, 20:15:07.1,52.882,-2.609,10.7,1.4, , , , , MARKET DRAYTON,SALOP,
14/07/2000, 21:25:24.3,52.631,-2.548,5.9,1.4, , , , , TELFORD,SHROPSHIRE,
03/11/2000, 00:32:08.8,53.158,-3.035,9.9,1.4, , ,4, , MOLD,CLWYD,
02/11/2001, 04:25:14.0,53.049,-3.348,10.5,1.4, , , , , RUTHIN,CLWYD,
25/11/2001, 21:09:19.1,52.735,-2.979,12.1,1.4, , , , , SHREWSBURY,SHROPSHIRE,
20/12/2001, 03:56:33.3,52.734,-2.971,7.7,1.4, , , , , WELSHPOOL,POWYS,
16/03/2002, 05:07:14.7,51.702,-3.266,2.2,1.4,7,0.1, , , BARGOED,MID GLAMORGAN,
14/04/2003, 14:35:48.3,51.698,-3.246,2.1,1.4,5,0, , , BARGOED,MID GLAMORGAN,
10/05/2003, 02:03:07.3,51.477,-3.522,7,1.4,12,0.1, , , COWBRIDGE,SOUTH GLAM,
15/02/2005, 11:47:18.2,52.717,-2.798,11.5,1.4,11,0.1, , , SHREWSBURY,SHROPSHIRE,
14/04/2005, 15:01:50.7,52.28,-3.274,18.6,1.4,7,0.1, , , LLANDRINDOD WELLS,,
21/05/2005, 20:17:21.0,51.907,-3.863,11.2,1.4,10,0.2, , , LLANDEILO,DYFED,
06/03/2007, 11:41:17.5,52.015,-3.061,23.7,1.4,6,0.3, , , HAY-ON-WYE,HER & WOR,
12/08/2008, 22:22:38.1,53.384,-2.577,6.4,1.4,13,0.4,2, , WARRINGTON,CHESHIRE,
10/09/2008, 15:05:50.6,51.846,-3.416,14.1,1.4,6,0.2, , , BRECON,POWYS,
25/02/2009, 19:55:00.0,53.074,-4.071,5.8,1.4,8,0.3,3, , LLANBERIS,GWYNEDD,
20/01/2010, 13:37:02.2,52.549,-3.957,5,1.4,7,0.3, , , FURNACE,CEREDIGION,
11/10/2011, 15:32:17.2,51.798,-3.146,19.3,1.4,9,0.1, , , BRYNMAWR,GWENT,
29/12/2012, 22:30:50.0,51.94,-2.819,14.8,1.4,6,0.2, , , PONTRILAS,HEREFORDSHIRE,
25/02/2013, 07:37:17.8,52.388,-3.701,5.8,1.4,9,0.1, , , LLANGURIG,POWYS,
31/05/2013, 06:22:26.8,52.881,-4.71,9.5,1.4,11,0.2,2, , LLEYN PENINSULA,,
15/07/2013, 21:31:20.4,53.161,-3.731,4.2,1.4,13,0.2,2, , LLANRWST,CONWY,
22/09/2013, 23:06:02.1,51.763,-4.252,2.7,1.4,4,0.1, , , LLANNON,CARMARTHENSHIRE,
27/05/2014, 14:40:32.1,51.51,-2.805,3.8,1.4,7,0.2, , , BRISTOL CHANNEL,,
22/02/2015, 15:55:31.2,53.078,-2.852,8.8,1.4,7,0.2, , , FARNDON,CHESHIRE,
05/10/2015, 03:44:59.1,51.66,-3.16,2.8,1.4,8,0.2, , , NEWBRIDGE,CAERPHILLY,
18/03/2016, 08:30:54.7,52.186,-2.524,4.9,1.4,6,0.1, , , BROMYARD,HEREFORDSHIRE,
14/02/2017, 23:00:06.0,51.88,-4.593,8.1,1.4,13,0.3, , , LLANBOIDY,CARMARTHS,
28/04/2017, 13:26:54.4,52.959,-3.394,7.1,1.4,11,0.3, , , CYNWYD,DENBIGHSHIRE,
29/07/2017, 20:51:52.7,52.266,-3.914,7.5,1.4,11,0.5, , , TREGARON,CEREDIGION,
20/10/2017, 09:14:28.5,53.357,-3.02,15.7,1.4,9,0.3, , , BIRKENHEAD,MERSEYSIDE,
05/11/2017, 15:40:16.2,53.466,-2.501,3.3,1.4,10,0.3, , , GLAZEBURY,CHESHIRE,
07/11/2017, 14:33:56.0,53.04,-4.494,15.5,1.4,10,0.2, , , CAERNARFON BAY,,
12/12/2017, 02:51:42.6,51.782,-2.95,13.8,1.4,7,0.3, , , LLANOVER,MONMOUTHSHIRE,
12/12/2018, 16:45:46.7,51.924,-4.447,6.4,1.4,8,0.3, , , PEN-Y-BONT,CARMARTHS,
30/05/2019, 01:21:50.5,51.947,-2.937,15.5,1.4,6,0.2, , , PONTRILAS,HEREFORDSHIRE,
06/12/2019, 16:04:58.3,51.212,-3.077,11.4,1.4,7,0.2, , , STOLFORD,SOMERSET,
06/01/2020, 03:56:23.0,51.119,-3.009,3.5,1.4,6,0.2, , , BRIDGWATER,SOMERSET,
09/05/2020, 19:17:43.7,51.15,-3.091,7.8,1.4,8,0.2, , , CANNINGTON,SOMERSET,
06/09/2020, 10:44:11.8,51.593,-3.412,2.2,1.4,9,0.2, , , TONYREFAIL,RHONDDA CT,
22/01/2021, 07:05:45.7,52.663,-3.17,9.1,1.4,7,0.1, , , WELSHPOOL,POWYS,
02/10/2022, 14:58:39.4,51.789,-3.576,7.8,1.4,11,0.4, , , YSTRADFELLTE,POWYS,
09/01/1980, 02:01:00.0,51.68,-2.8, ,1.5, , , , , NEWPORT AREA,,
30/03/1981, 04:06:51.0,53.39,-4.94,6.6,1.5, , , , , IRISH SEA,,
09/07/1984, 11:05:08.9,53.209,-3.971,0,1.5,6,0.7, , , LAVAN SANDS,GWYNEDD,
10/07/1984, 03:58:52.8,53.139,-2.72,7.5,1.5,7,0.5, , , CHESTER,CHESHIRE,
20/07/1984, 08:04:29.6,52.946,-4.431,9.2,1.5,9,0.4,3, , LLEYN PENIN,NW WALES,
08/09/1984, 02:35:47.9,53.019,-4.606,10.6,1.5,14,0.3, , , LLEYN PENINSULA,,
13/02/1986, 00:39:12.0,51.641,-3.219,0,1.5,9,0.7, , , BARGOED,MID GLAMORGAN,
21/03/1986, 16:28:24.9,51.768,-2.665,25.7,1.5,3,0, , , NR MONMOUTH,GWENT,
21/06/1986, 10:35:09.8,52.981,-4.397,14.1,1.5,19,0.3, , , LLEYN AFTERSHOCK,,
27/06/1986, 12:00:09.4,51.775,-2.657,23.1,1.5,3,0.1, , , NR MONMOUTH,GWENT,
15/07/1986, 01:59:26.0,52.949,-4.366,19.1,1.5,11,0.3, , , LLEYN AFTERSHOCK,,
28/07/1986, 23:58:41.3,52.361,-3.156,15.8,1.5,6,0.2, , , NR KNIGHTON,POWYS,
24/03/1989, 00:49:00.9,51.685,-3.258,0.4,1.5,5,0.2,2, , BARGOED,MID GLAMORGAN,
17/11/1989, 22:40:08.8,53.423,-2.569,0.1,1.5,16,0.4, , , WARRINGTON,CHESHIRE,
03/04/1990, 05:18:42.8,52.444,-3.052,9.1,1.5,7,0.2, , , BISHOP'S CASTLE,SHROPS,
13/03/1992, 23:26:12.5,51.71,-3.289,0.1,1.5,6,0.1, , , BEDLINOG,MID GLAMORGAN,
13/05/1992, 08:55:52.4,51.663,-3.103,15.9,1.5,4,0, , , NEWBRIDGE,GWENT,
29/08/1992, 04:26:45.0,52.969,-4.367,19.7,1.5,10,0.1, , , LLEYN PENINSULA,,
09/02/1993, 13:02:33.5,51.557,-3.068,10.1,1.5,7,0.3, , , CARDIFF,S GLAMORGAN,
20/07/1993, 03:48:24.7,52.936,-5.484,6.6,1.5,17,0.3, , , IRISH SEA,,
27/09/1993, 13:54:12.6,52.308,-2.737,14.1,1.5,9,0.1, , , LUDLOW,SHROPSHIRE,
13/05/1994, 19:52:05.7,51.874,-3.458,13.5,1.5,19,0.3, , , BRECON,POWYS,
20/10/1995, 11:22:53.1,52.987,-3.5,11.1,1.5, , , , , BALA,GWYNEDD,
24/08/1997, 20:54:31.0,53.467,-2.701,11.9,1.5, , , , , ST HELENS,MERSEYSIDE,
25/12/1998, 08:49:44.1,51.809,-3.983,18.8,1.5, , , , , AMMANFORD,DYFED,
06/06/2000, 11:58:18.4,52.432,-3.782,11,1.5, , , , , DEVIL'S BRIDGE,DYFED,
17/02/2001, 00:29:50.7,52.423,-4.465,5.6,1.5, , , , , CARDIGAN BAY,WALES,
31/07/2001, 13:56:36.4,52.219,-4.364,8.1,1.5, , , , , NEW QUAY,DYFED,
08/10/2001, 10:33:14.1,51.079,-4.537,22.1,1.5, , , , , OFF HARTLAND PT,DEVON,
17/10/2001, 23:05:59.2,53.208,-2.728,9.2,1.5, , , , , CHESTER,CHESHIRE,
27/11/2001, 17:51:16.1,52.959,-3.726,12.2,1.5, , , , , BALA,GWYNEDD,
04/04/2002, 08:45:46.8,51.662,-3.402,8,1.5,6,0.1, , , MOUNTAIN ASH,MID GLAMO,
23/01/2003, 17:34:31.7,51.716,-3.336,10.3,1.5,8,0.1, , , MERTHYR TYDFIL,M GLAMO,
25/01/2003, 19:20:59.4,51.669,-3.052,3.2,1.5,10,0.1, , , PONTYPOOL,GWENT,
09/02/2004, 05:50:30.2,51.082,-2.971,8.1,1.5,13,0.2, , , BRIDGWATER,SOMERSET,
03/05/2004, 10:38:02.8,51.34,-3.188,6.6,1.5,16,0.1, , , BRISTOL CHANNEL,,
04/10/2005, 15:37:06.7,51.636,-2.877,16.2,1.5,6,0.1, , , NEWPORT,GWENT,
23/05/2006, 03:22:41.9,53.185,-4.332,9.5,1.5,14,0.1,2, , ANGLESEY,GWYNEDD,
04/07/2007, 17:34:22.1,52.4,-2.58,12.7,1.5,11,0.4, , , LUDLOW,SHROPSHIRE,
16/06/2008, 01:10:14.2,51.598,-3.639,5.2,1.5,6,0.3, , , MAESTEG,BRIDGEND,
15/11/2011, 16:05:54.4,51.616,-3.581,9.3,1.5,10,0.3,2, , MAESTEG,BRIDGEND,
06/04/2015, 02:55:27.9,53.05,-3.117,12.9,1.5,12,0.3, , , COEDPOETH,WREXHAM,
24/12/2015, 01:59:47.6,52.805,-3.823,13.4,1.5,7,0.1,2, , LLANFACHRETH,GWYNEDD,
10/02/2018, 12:28:16.6,52.403,-2.88,8.2,1.5,10,0.3, , , CLUNGUNFORD,SALOP,
17/02/2018, 16:27:06.6,51.767,-3.828,7.8,1.5,6,0.1, , , CWMLLYNFELL,NPT,
09/11/2018, 22:05:24.7,53.114,-3.129,9,1.5,6,0.1, , , TREUDDYN,FLINTSHIRE,
25/04/2019, 10:15:15.8,51.08,-3.014,6,1.5,7,0.2, , , NORTH NEWTON,SOMERSET,
04/07/2019, 07:29:57.6,52.194,-3.013,12.1,1.5,10,0.1, , , KINGTON,HEREFORDSHIRE,
05/09/2019, 15:39:01.3,53.033,-4.105,14.9,1.5,9,0.2,3, , BEDDGELERT,GWYNEDD,
01/01/2020, 17:28:35.5,51.603,-3.515,5.6,1.5,9,0.4, , , OGMORE VALE,BRIDGEND,
05/01/2020, 16:57:55.7,51.597,-3.513,5.7,1.5,10,0.4, , , OGMORE VALE,BRIDGEND,
06/05/2020, 05:12:16.0,52.357,-3.136,8.5,1.5,7,0.2, , , KNIGHTON,POWYS,
18/01/2021, 06:40:07.9,51.591,-3.431,2.9,1.5,7,0.2,3, , TONYREFAIL,RHONDDA CT,
25/02/2022, 23:35:01.9,51.334,-2.806,9.7,1.5,9,0.3, , , SANDFORD,SOMERSET,
18/09/2022, 08:24:50.6,52.951,-4.076,7,1.5,12,0.4,3, , PORTHMADOG,GWYNEDD,
07/03/1980, 21:57:00.0,51.68,-2.97, ,1.6, , , , , NEWPORT AREA,,
09/03/1984, 17:29:34.0,53.02,-3.986,7.9,1.6,15,0.6, , , E OF BLAENAU FFESTIN,,
22/06/1984, 13:38:23.9,52.96,-3.852,2.5,1.6,7,0.6, , , BLAENAU FFESTNG,GWYN,
18/07/1984, 11:04:41.4,53.303,-3.937,2.8,1.6,5,0.8, , , PUFFIN ISLAND,GWYNED,
19/08/1984, 12:28:49.8,51.426,-2.899,16.3,1.6,5,0.1, , , NEWPORT,GWENT,
22/12/1984, 18:05:01.2,53.036,-4.465,14.1,1.6,15,0.1, , , LLEYN PENINSULA,,
03/10/1985, 04:46:08.0,52.959,-4.38,22.4,1.6,6,0, , , LLEYN PENIN, NW WALES,
22/06/1986, 05:32:40.3,52.969,-4.373,20.9,1.6,12,0.2,3, , LLEYN AFTERSHOCK,,
03/10/1986, 15:03:53.9,51.917,-2.762,12.2,1.6,7,0.2, , , GARWAY,HEREFORD & WOR,
19/11/1986, 01:25:44.7,52.967,-4.351,20.8,1.6,13,0.3,3, , LLEYN AFTERSHOCK,,
08/06/1987, 01:14:03.6,52.185,-3.539,15.6,1.6,7,0, , , BUILTH,POWYS,
06/09/1987, 09:32:04.2,52.982,-4.381,17.1,1.6,12,0.4, , , LLEYN AFTERSHOCK,,
12/07/1988, 04:17:36.2,52.976,-4.383,20.9,1.6,13,0.2, , , LLEYN PEN,GWYNEDD,
18/03/1989, 13:56:51.1,52.19,-3.234,7.2,1.6,13,0.3, , , GLADESTRY,POWYS,
13/08/1989, 18:02:53.7,52.959,-4.379,20.7,1.6,13,0.2, , , LLEYN,GWYNEDD,
24/07/1990, 02:56:57.3,51.002,-5.367,7.3,1.6,7,0.1, , , HARTLAND POINT,DEVON,
03/12/1990, 01:17:08.5,51.806,-3.47,14.1,1.6,9,0.4, , , ABERDARE,MID GLAMORGAN,
08/12/1990, 00:35:03.1,51.709,-3.267,0,1.6,6,0.5, , , RHONNDA,MID GLAMORGAN,
10/07/1993, 17:21:27.9,51.863,-4.915,12.1,1.6,17,0.2, , , HAVERFORDWEST,DYFED,
24/10/1993, 22:09:09.2,52.537,-3.445,20.6,1.6,17,0.1, , , NEWTOWN,POWYS,
18/02/1994, 07:42:53.2,51.964,-2.718,14.9,1.6,14,0.2, , , HEREFORD,HER & WOR,
14/10/1995, 12:34:30.6,51.3,-3.953,7.3,1.6, , , , , BRISTOL CHANNEL,,
07/12/1995, 14:16:52.2,51.772,-4.173,14,1.6, , , , , LLANELLI,DYFED,
02/06/1996, 21:17:59.2,51.886,-5.073,6.9,1.6, , , , , HAVERFORDWEST,DYFED,
20/06/1996, 07:47:14.1,52.165,-2.609,12.9,1.6, , , , , HEREFORD,HER & WOR,
19/12/1997, 13:17:56.7,51.914,-4.576,4.3,1.6, , , , , NR CARMARTHEN,DYFED,
18/03/1998, 17:59:15.0,53.013,-3.723,7.9,1.6, , , , , BETWS-Y-COED,GWYNEDD,
26/05/2000, 20:09:45.5,51.965,-3.572,14.2,1.6, , , , , SENNYBRIDGE,POWYS,
10/10/2001, 05:01:48.0,51.7,-3.253,5.3,1.6, , , , , BARGOED,MID GLAMORGAN,
22/10/2001, 15:16:48.3,51.702,-3.254,7.6,1.6, , , , , BARGOED,MID GLAMORGAN,
01/08/2002, 23:14:56.5,51.812,-3.006,15.3,1.6,11,0.1, , , ABERGAVENNY,GWENT,
23/08/2002, 21:36:17.6,51.003,-4.653,30.2,1.6,12,0.2, , , OFF HARTLAND PT,DEVON,
21/01/2003, 01:40:55.8,51.671,-3.058,9.4,1.6,7,0.1, , , PONTYPOOL,GWENT,
03/02/2004, 22:11:11.4,53.489,-2.503,0.5,1.6,16,0.3,3, , LEIGH,GTR MANCHESTER,
29/07/2005, 19:12:58.7,51.855,-4.912,4.4,1.6,11,0.1, , , HAVERFORDWEST,DYFED,
28/08/2005, 19:38:46.0,52.184,-3.068,11.9,1.6,10,0.4, , , KINGTON,HEREFORDSHIRE,
30/11/2006, 21:51:09.1,51.411,-4.578,6.2,1.6,8,0.2, , , BRISTOL CHANNEL,,
30/06/2007, 00:06:13.2,53.414,-2.686,11,1.6,13,0.6, , , ST HELENS,MERSEYSIDE,
23/07/2008, 00:03:25.3,53.033,-4.154,8.6,1.6,16,0.4,3, , CAERNARVON,GWYNEDD,
04/03/2009, 12:04:27.1,51.528,-3.054,12.6,1.6,5,0.1, , , NEWPORT,SOUTH WALES,
15/12/2009, 15:25:26.3,51.709,-4.085,8.2,1.6,11,0.3, , , LLANELLI,CARMARTHNSHIRE,
10/09/2010, 12:05:25.0,51.826,-3.022,25.6,1.6,10,0.2, , , ABERGAVENNY,GWENT,
08/12/2012, 19:49:08.0,52.045,-3.602,8.5,1.6,12,0.2, , , LLANWRTYD WELLS,POWYS,
